rating,title,text,sentiment
4.0,Four Stars,"Very good vintage music, my wife enjoyed brought back memories.",1
1.0,One Star,Not actually sung by John Berry. False advertising.,0
5.0,Fantastic Last Three Schubert Sonatas from Lonquich,"Lonquich uses slow tempi, and a great deal of freedom and detail to bring us  unexpected, but wonderous  insights into Franz Schubert's final three piano sonatas.<br /><br />If you love these pieces, you really must hear this recording!",1
2.0,DON`T WASTE YOUR MONEY!,"Don`t waste your money on this. Sound quality is generally poor. 80% of it was taken off scratchy,used records. Even the few tracks that sound half way decent are from records not master tapes.",0
2.0,Crushing Disappointment!,"Verdi's Requiem is my all time favorite piece of music and I was thrilled by the promise of hearing it as recorded by these stars.  But it really is poor.  I blame Gergiev.  Overall, the soloists do not deliver the passion this music deserves - and the passion is what makes this work so wonderful.  Perhaps Gergiev feels that a quieter interpretation is somehow more reverent - I disagree.  The only place where the stops are pulled out are in Fleming's Libera Me, and not with a good effect.  I love her and I know she could have delivered this music better than anyone ever has before, but she seems to be sputtering with anger instead of trembling in awe and fear.<br />Good points are the chorus, which is really exceptional, and the incredible beauty of vocal tone by both Fleming and Borodina.<br />Is this recording worth owning?  Of course! But if you are only going to have one recording of the Requiem you might want to try the '64 Ormandy (my personal favorite) with Tucker and London, or the wonderful Toscanini or Giulini.",0
1.0,Train to Auschwitz,Phans ripping off phans.<br /><br />Not hetty brahs,0
5.0,Kpop cd's are the best.,The photos are amazing I love Korean pop cds so much. They give you so many pictures of them it's crazy.,1
5.0,a voice teacher and early music fan,"QUEEN MARY SAID: 'LET'S CELEBRATE; SO HENRY YOU COOPERATE' THO HE FOUND IT DEMEANING TO COMPLY, IT REALLY WAS 'DO OR DIE'!<br />Henry Purcell (1659-1695) looked like a Florentine prince, was hail-fellow-well-met in tavern and taproom, wrote for the church and also for the stage and salon, was in fact a most likeable young man, as well as a ""very great Master of Musick.""  Except for his appointment as organist at the Chapel Royal and other churches, his compositions were the chief events of his life. Henry Purcell invented the English celebratory style in music.<br /><br />His odes were often written for various groups and annual celebrations.  Purcell's ode 'Welcome to all the Pleasures' was composed for an inaugural celebration in 1683 for a group of musicians that made up a so-called ""Musical Society"".<br /><br />'Of old, when heroes thought it base', the so-called 'Yorkshire Feast Song',was composed in 1690 for the otherwise obscure annual London gathering of York nobility.<br /><br />'Come, ye sons of art, away' was the ode for what was to be Queen Mary's last birthday-April 30 1694.  It is the least ostentatious of the birthday odes. This ode is a countertenor's dream, for Purcell favours this voice as the soloist throughout.  The famous duet recorded by many countertenors ""Sound the Trumpet"" is in this ode.  It is my personal favorite, though I like them all.<br /><br />You really couldn't have a better performance of this music than is on this disc.  The Choir of the English Consort and the English Concert all put together by Trevor Pinnock. The soloists are the best, my favorite being countertenor: Michael Chance with his lovely voice and intelligent delivery of the music AND tenor John Mark Ainsley And bass Michael George who are experts at interpreting the music of Purcell.  All other soloists are very good indeed.  Such an entertaining disc!!!!!",1
1.0,Took months to get a credit.,Was damaged when received so I returned!,0
2.0,Two Stars,Missing the post cards. Scratches on CD.,0
1.0,One Star,This is a european CD and totally worthless to me.,0
1.0,Seller is rediculous - wait for the re-release in a couple months...,No joke...my friends stepfather works with the Lindsey Buckingham crew as a sound technician and my friend actually told me it's being re-released in stores probably by the first quarter in '07. Don't believe me? Fine. Believe me and can't wait that long? Then go ahead and waste $80 with this chump.,0
1.0,no photocard,did not come with photocard or poster and outside was damaged:( a bit disappointing,0
5.0,Five Stars,Carries us into the heavens to worship our wonderful LORD,1
5.0,Five Stars,"These products definitely were great, so was the service. thanks. PC",1
2.0,other albums are good NOT THIS,CD case is made by paper. and songs are so bad.<br />I Like JESUS CULTURE. but this albums is NOT.,0
1.0,A  Stupid Audio Book for Stupid People.,Only stupid people would buy all this BS!<br />How A bunch of Short big butted women suckered america into thinking they're just like you...LOL,0
5.0,Wonderful,Hard to find but wonderful. Good quality also.,1
5.0,A blast from the past,"This CD was a little pricey, and the label is hard to read, but the product is great.<br />A lot of us heard these songs as kids, and some of them are so good they're still stuck in our heads.<br />I would like a version with just the song tracks, without the talking before the music starts.<br />But this is as-is, same as original, with a mini-drama playing out before the music starts on most tracks.<br />I had a lot of fun hearing some of these again.",1
1.0,Worst Hendrix CD release Ever-Crap on Top of Crap!!!!!!,"This CD has been around forever and I can't believe that they are still suckering people into buying this crap. The sound is horrible and the performance (if you can call it that) is even worse. If you like totally drunk musicians playing horribly, then by all means spend your money on this crap. Yeah Jim Morrison is on it...but again it's a total waste of time and money. If I could have given this CD 0 stars I would have. This is the best example of what drugs and booze will do to you.",0
5.0,Five Stars,great value,1
2.0,NOT like new - mint condition,"Love the McKameys, but CD is NOT - Like New - Mint, like-new condition, as described . About half of the songs won't play correctly and words are skipped over. I realize it's used, but seller should have been truly honest in description. I feel deceived and cheated !!",0
1.0,TERRIBLE,TERRIBLE !  I loved this music back 20-30 yrs. ago.  But this CD terrible.  Dont buy it !,0
4.0,Fun to keep a few on hand,"A little rough on track 4, but overall okay considering its age.",1
4.0,Four Stars,One song is a favorite of mine.  Others not so much.,1
5.0,Really good!,Love it.  A great idea for kids to learn basic math and spellings.  The tiles and cards are sturdy. I like that ther3 are two tiles for each number.,1
1.0,or better yet go buy Pier Pressure by Brian Wilson,Oh My god save yourself the money...or better yet go buy Pier Pressure by Brian Wilson.,0
1.0,One Star,It was returned,0
5.0,Where Has This Band Been!!!,"This was the question (this headline) and the answer was: not born. Not a bad song on the album -- proving the age and experience of the reviewer. The artist, Ty Curtis, might not know what an album even is, but he proves he knows his way around a guitar, and how to craft a song. This band has to be heard to believe. ""Come On"" opens the set, with an old-fashioned, foot-stomping blues tune, complete with harmonica--really fine harmonica. In ""What Do I Know About Love,"" the narrator confesses what we all know about love: nothing. A completely different style from the first, but the song contains a beautiful bridge, exemplifying Curtis's songwriting skill. The diversity continues, but the talent of the lead man and the band remain throughout the album.<br /><br />His albums may seem high-priced, but when you become hooked, you will understand that they are worth it.",1
